Elapsed_Time_s,Gaze_X_Left,Gaze_Y_Left,Gaze_X_Right,Gaze_Y_Right,Gaze_X_Average,Gaze_Y_Average,Pupil_Diameter_Left,Pupil_Diameter_Right,Validity_Left,Validity_Right,Looking_At_Interviewer,Eye_Movement_Type
13.121,nan,nan,0.4751591086387634,0.04287112504243851,nan,nan,nan,4.03692626953125,0,1,False,Saccade
13.137,0.5638439059257507,0.18536365032196045,0.4938059151172638,0.09659568220376968,0.5288249105215073,0.14097966626286507,3.4755859375,3.9556121826171875,1,1,False,Saccade
13.154,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
13.171,nan,nan,0.49496695399284363,0.16486984491348267,nan,nan,nan,3.810150146484375,0,1,False,Saccade
13.187,0.5510475635528564,0.2072880119085312,0.5093358755111694,0.18974484503269196,0.5301917195320129,0.19851642847061157,3.376556396484375,3.774688720703125,1,1,False,Saccade
13.204,0.5524923205375671,0.25308939814567566,nan,nan,nan,nan,3.3636932373046875,nan,1,0,False,Saccade
13.221,nan,nan,0.49794766306877136,0.17082299292087555,nan,nan,nan,3.71685791015625,0,1,False,Saccade
13.237,0.5699685215950012,0.5226731300354004,0.5580255389213562,0.3576163947582245,0.5639970302581787,0.44014476239681244,2.9788360595703125,3.2314910888671875,1,1,True,Saccade
13.254,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
13.271,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
13.287,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
13.304,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
13.320,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
13.337,0.5737638473510742,0.4402224123477936,0.3493403494358063,0.38866177201271057,0.46155209839344025,0.4144420921802521,2.9045257568359375,2.81201171875,1,1,True,Saccade
13.354,0.5654888153076172,0.3917233645915985,nan,nan,nan,nan,3.0276336669921875,nan,1,0,False,Saccade
13.370,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
13.386,0.5124669671058655,0.29083240032196045,0.5244056582450867,0.1531684398651123,0.5184363126754761,0.22200042009353638,3.314453125,3.5267486572265625,1,1,False,Saccade
13.404,0.530538022518158,0.2825315594673157,0.5110043883323669,0.15391090512275696,0.5207712054252625,0.21822123229503632,3.2327728271484375,3.5946197509765625,1,1,False,Fixation
13.420,nan,nan,0.5234166383743286,0.1680401712656021,nan,nan,nan,3.5605621337890625,0,1,False,Saccade
13.436,nan,nan,0.4988389015197754,0.1711527556180954,nan,nan,nan,3.551116943359375,0,1,False,Saccade
13.454,0.4459948241710663,0.08130735158920288,0.5030791163444519,0.18608053028583527,0.4745369702577591,0.13369394093751907,3.778106689453125,3.568267822265625,1,1,False,Saccade
13.470,nan,nan,0.5043964385986328,0.11901935189962387,nan,nan,nan,3.7263031005859375,0,1,False,Saccade
13.486,0.5302516222000122,0.2892931401729584,0.4849291443824768,0.10326053947210312,0.5075903832912445,0.19627683982253075,3.17657470703125,3.5631103515625,1,1,False,Saccade
13.504,0.5272339582443237,0.28423425555229187,nan,nan,nan,nan,3.1742095947265625,nan,1,0,False,Saccade
13.520,nan,nan,0.5049669146537781,0.15050527453422546,nan,nan,nan,3.5328826904296875,0,1,False,Saccade
13.536,0.5375402569770813,0.30074355006217957,0.5102685689926147,0.1644967943429947,0.523904412984848,0.23262017220258713,3.1550140380859375,3.5418548583984375,1,1,False,Saccade
13.553,0.5377417206764221,0.3048713505268097,nan,nan,nan,nan,3.1511993408203125,nan,1,0,False,Saccade
13.570,nan,nan,0.5087572336196899,0.2628743052482605,nan,nan,nan,3.725067138671875,0,1,False,Saccade
13.586,0.5354799628257751,0.3148481845855713,0.5033040642738342,0.27522599697113037,0.5193920135498047,0.29503709077835083,3.116485595703125,3.5296630859375,1,1,False,Saccade
13.603,0.5220065116882324,0.3101896047592163,nan,nan,nan,nan,3.215301513671875,nan,1,0,False,Saccade
13.620,nan,nan,0.5245288610458374,0.25800642371177673,nan,nan,nan,3.6805267333984375,0,1,False,Saccade
13.636,0.52817702293396,0.288740336894989,0.511467695236206,0.2693328857421875,0.519822359085083,0.27903661131858826,3.1700286865234375,3.5489044189453125,1,1,False,Saccade
13.653,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
13.670,nan,nan,0.4474417567253113,0.270080029964447,nan,nan,nan,3.598419189453125,0,1,False,Saccade
13.686,0.5012335181236267,0.3228495419025421,0.4478103220462799,0.2755935788154602,0.4745219200849533,0.29922156035900116,3.2007904052734375,3.6087799072265625,1,1,False,Saccade
13.703,0.4937669038772583,0.26115554571151733,nan,nan,nan,nan,3.2703704833984375,nan,1,0,False,Saccade
13.720,0.482082724571228,0.14183349907398224,nan,nan,nan,nan,3.3209686279296875,nan,1,0,False,Saccade
13.736,0.4942207932472229,0.2599951922893524,0.44967105984687805,0.26901498436927795,0.4719459265470505,0.2645050883293152,3.300079345703125,3.6130218505859375,1,1,False,Saccade
13.753,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
13.770,0.5063315033912659,0.3199630677700043,0.4502829611301422,0.22228311002254486,0.47830723226070404,0.27112308889627457,3.32196044921875,3.701873779296875,1,1,False,Saccade
13.786,0.4958254098892212,0.27363845705986023,0.4494883120059967,0.2577974200248718,0.47265686094760895,0.26571793854236603,3.395660400390625,3.7084503173828125,1,1,False,Fixation
13.803,0.49010270833969116,0.2713133692741394,nan,nan,nan,nan,3.377532958984375,nan,1,0,False,Saccade
13.820,0.49797970056533813,0.3158234655857086,0.4498140811920166,0.275931179523468,0.47389689087867737,0.2958773225545883,3.3745880126953125,3.7311248779296875,1,1,False,Saccade
13.836,0.49709707498550415,0.30996713042259216,0.45229169726371765,0.2764720022678375,0.4746943861246109,0.29321956634521484,3.351104736328125,3.7306060791015625,1,1,False,Fixation
13.853,0.4846583604812622,0.31325095891952515,nan,nan,nan,nan,3.3969573974609375,nan,1,0,False,Saccade
13.870,0.47746583819389343,0.14999684691429138,0.46112143993377686,0.2444392889738083,0.46929363906383514,0.19721806794404984,3.4460906982421875,3.741729736328125,1,1,False,Saccade
13.886,0.48837700486183167,0.1268109381198883,0.4560326933860779,0.22570136189460754,0.4722048491239548,0.17625615000724792,3.400787353515625,3.7773284912109375,1,1,False,Fixation
13.903,0.48846635222435,0.11338870227336884,nan,nan,nan,nan,3.36151123046875,nan,1,0,False,Saccade
13.920,0.47875916957855225,0.13182269036769867,0.4555900990962982,0.25933557748794556,0.46717463433742523,0.1955791339278221,3.4019927978515625,3.7615203857421875,1,1,False,Saccade
13.936,0.4822286069393158,0.10142987966537476,0.4594517946243286,0.24192523956298828,0.4708402007818222,0.17167755961418152,3.3804168701171875,3.766693115234375,1,1,False,Fixation
13.953,0.4859229624271393,0.13748154044151306,nan,nan,nan,nan,3.3978271484375,nan,1,0,False,Saccade
13.969,0.4997367858886719,0.2997960150241852,0.4606364667415619,0.2684463858604431,0.4801866263151169,0.28412120044231415,3.366363525390625,3.7618255615234375,1,1,False,Saccade
13.986,0.5009521842002869,0.3036971986293793,0.4543522000312805,0.2631800174713135,0.4776521921157837,0.2834386080503464,3.38165283203125,3.7664794921875,1,1,False,Fixation
14.003,0.5012643337249756,0.29979923367500305,nan,nan,nan,nan,3.385711669921875,nan,1,0,False,Saccade
14.019,nan,nan,0.45555973052978516,0.25393423438072205,nan,nan,nan,3.7747650146484375,0,1,False,Saccade
14.035,0.5029360055923462,0.3062317371368408,0.4572676122188568,0.2539260685443878,0.4801018089056015,0.2800789028406143,3.3945159912109375,3.799560546875,1,1,False,Saccade
14.053,0.5016038417816162,0.2689323127269745,nan,nan,nan,nan,3.39892578125,nan,1,0,False,Saccade
14.069,0.5005422830581665,0.2564747631549835,0.4596385359764099,0.25836068391799927,0.4800904095172882,0.2574177235364914,3.401763916015625,3.7786865234375,1,1,False,Saccade
14.085,0.5257472991943359,0.1666531264781952,0.5005046129226685,0.2558562159538269,0.5131259560585022,0.21125467121601105,3.3731842041015625,3.7800140380859375,1,1,False,Fixation
14.103,nan,nan,0.5070763230323792,0.2670435607433319,nan,nan,nan,3.7924346923828125,0,1,False,Saccade
14.119,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.135,0.5593876242637634,0.3128557801246643,0.5122134685516357,0.28336966037750244,0.5358005464076996,0.2981127202510834,3.2888946533203125,3.7757110595703125,1,1,False,Saccade
14.153,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.169,nan,nan,0.5170444846153259,0.2511460483074188,nan,nan,nan,3.809600830078125,0,1,False,Saccade
14.185,nan,nan,0.5201252102851868,0.28010520339012146,nan,nan,nan,3.8099517822265625,0,1,False,Saccade
14.202,nan,nan,0.5165484547615051,0.2866310775279999,nan,nan,nan,3.7728271484375,0,1,False,Saccade
14.219,0.5612185001373291,0.30937325954437256,0.513359546661377,0.27173513174057007,0.537289023399353,0.2905541956424713,3.3207855224609375,3.8135528564453125,1,1,False,Saccade
14.235,0.5574383735656738,0.3012559413909912,0.5178893208503723,0.2822175920009613,0.5376638472080231,0.29173676669597626,3.333038330078125,3.786773681640625,1,1,False,Fixation
14.252,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.269,0.5273818373680115,0.11121538281440735,0.5170517563819885,0.22714778780937195,0.522216796875,0.16918158531188965,3.4708099365234375,3.8771209716796875,1,1,False,Saccade
14.285,0.5410724878311157,0.24995489418506622,0.5077540874481201,0.281683087348938,0.5244132876396179,0.2658189907670021,3.3534698486328125,3.777252197265625,1,1,False,Fixation
14.302,0.5485803484916687,0.2891681492328644,0.5128769874572754,0.286626398563385,0.530728667974472,0.2878972738981247,3.3575439453125,3.785003662109375,1,1,False,Fixation
14.319,0.5418291687965393,0.2713802754878998,0.512769341468811,0.26374638080596924,0.5272992551326752,0.2675633281469345,3.3408203125,3.7809600830078125,1,1,False,Fixation
14.335,0.5413216352462769,0.26996177434921265,0.5084507465362549,0.25976675748825073,0.5248861908912659,0.2648642659187317,3.3462371826171875,3.77435302734375,1,1,False,Fixation
14.352,0.5443204045295715,0.27181535959243774,0.5082862973213196,0.2679377496242523,0.5263033509254456,0.26987655460834503,3.3341064453125,3.7841339111328125,1,1,False,Fixation
14.369,nan,nan,0.5038621425628662,0.2637379765510559,nan,nan,nan,3.7849578857421875,0,1,False,Saccade
14.385,0.5408937335014343,0.31166353821754456,0.4997286796569824,0.27578434348106384,0.5203112065792084,0.2937239408493042,3.3545989990234375,3.7816009521484375,1,1,False,Saccade
14.402,0.5357306003570557,0.30573418736457825,nan,nan,nan,nan,3.348236083984375,nan,1,0,False,Saccade
14.419,nan,nan,0.49940258264541626,0.20351488888263702,nan,nan,nan,3.98736572265625,0,1,False,Saccade
14.435,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.452,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.469,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.485,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.502,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.518,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.535,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.552,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.568,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.585,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.602,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.618,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.634,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.652,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.668,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.691,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.708,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.724,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.741,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.758,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.774,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.791,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.808,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.824,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.841,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.857,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.874,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.891,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.907,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.924,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.941,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.957,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
14.997,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
15.028,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
15.045,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
15.085,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
15.102,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
15.118,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
15.135,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
15.152,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
15.168,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
15.185,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
15.202,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
15.218,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
15.235,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
15.252,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
15.268,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
15.285,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
15.302,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
15.318,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
15.335,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
15.351,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
15.368,0.4503297507762909,-0.1587153971195221,nan,nan,nan,nan,4.4078521728515625,nan,1,0,False,Saccade
15.385,0.4715794026851654,0.2674495577812195,0.4776308834552765,0.2795190215110779,0.47460514307022095,0.2734842896461487,3.5723419189453125,3.75994873046875,1,1,False,Saccade
15.401,0.5091152787208557,0.3297698199748993,nan,nan,nan,nan,3.425811767578125,nan,1,0,False,Saccade
15.418,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
15.435,nan,nan,0.4748575985431671,0.25786292552948,nan,nan,nan,3.8333587646484375,0,1,False,Saccade
15.451,0.5080838799476624,0.3482532799243927,nan,nan,nan,nan,3.69879150390625,nan,1,0,False,Saccade
15.468,0.5081984996795654,0.30273109674453735,0.47562408447265625,0.23603691160678864,0.49191129207611084,0.269384004175663,3.505767822265625,3.906524658203125,1,1,False,Saccade
15.484,0.5051047801971436,0.2860374450683594,0.4774603247642517,0.22446222603321075,0.49128255248069763,0.25524983555078506,3.4915008544921875,3.919952392578125,1,1,False,Fixation
15.501,0.5081769227981567,0.2848697006702423,nan,nan,nan,nan,3.478759765625,nan,1,0,False,Saccade
15.518,0.5130521655082703,0.29465752840042114,0.4737408459186554,0.236077681183815,0.49339650571346283,0.2653676047921181,3.4839324951171875,3.92401123046875,1,1,False,Saccade
15.534,0.516145646572113,0.278454065322876,0.4762316048145294,0.24469861388206482,0.49618862569332123,0.2615763396024704,3.47576904296875,3.9104461669921875,1,1,False,Fixation
15.551,0.5187594294548035,0.29493680596351624,nan,nan,nan,nan,3.517791748046875,nan,1,0,False,Saccade
15.568,0.5183814764022827,0.3162496089935303,0.48314276337623596,0.2532252371311188,0.5007621198892593,0.2847374230623245,3.503570556640625,3.9218902587890625,1,1,False,Saccade
15.584,0.5177788138389587,0.3192431926727295,0.48611748218536377,0.2534623444080353,0.5019481480121613,0.2863527685403824,3.5030364990234375,3.9258880615234375,1,1,False,Fixation
15.601,0.517509937286377,0.3196379244327545,0.49628907442092896,0.24070389568805695,0.506899505853653,0.28017091006040573,3.495330810546875,3.937835693359375,1,1,False,Fixation
15.618,0.5153549313545227,0.3071087598800659,0.4911712110042572,0.2473960816860199,0.50326307117939,0.2772524207830429,3.4914093017578125,3.8924407958984375,1,1,False,Fixation
15.634,0.5220046043395996,0.31574368476867676,0.4884333312511444,0.24179954826831818,0.505218967795372,0.27877161651849747,3.4806060791015625,3.870849609375,1,1,False,Fixation
15.651,0.5138992071151733,0.3204311430454254,0.4922625720500946,0.23627910017967224,0.503080889582634,0.27835512161254883,3.4933013916015625,3.859466552734375,1,1,False,Fixation
15.668,0.5152949094772339,0.29995203018188477,0.4934646189212799,0.22482863068580627,0.5043797641992569,0.2623903304338455,3.4824981689453125,3.8450164794921875,1,1,False,Fixation
15.684,0.5174902081489563,0.31534135341644287,0.4966312050819397,0.23504726588726044,0.507060706615448,0.27519430965185165,3.45806884765625,3.813140869140625,1,1,False,Fixation
15.701,0.5169311761856079,0.31773093342781067,0.49779802560806274,0.2453019917011261,0.5073646008968353,0.2815164625644684,3.4529571533203125,3.8393402099609375,1,1,False,Fixation
15.718,0.5211657881736755,0.3129710853099823,0.5023717880249023,0.23847545683383942,0.5117687880992889,0.27572327107191086,3.46923828125,3.83612060546875,1,1,False,Fixation
15.734,0.5226224660873413,0.32733550667762756,0.5058517456054688,0.24273943901062012,0.514237105846405,0.28503747284412384,3.4661865234375,3.815277099609375,1,1,False,Fixation
15.751,0.5138534903526306,0.3010522425174713,0.49536383152008057,0.22750939428806305,0.5046086609363556,0.2642808184027672,3.4157867431640625,3.7949981689453125,1,1,False,Fixation
15.768,0.4901261329650879,0.30451759696006775,0.45752015709877014,0.24800623953342438,0.473823145031929,0.27626191824674606,3.425140380859375,3.8076629638671875,1,1,False,Fixation
15.784,0.49015873670578003,0.31128084659576416,0.4588390290737152,0.25625139474868774,0.4744988828897476,0.28376612067222595,3.417877197265625,3.8040618896484375,1,1,False,Fixation
15.801,0.4903644621372223,0.31150394678115845,0.46034756302833557,0.23953114449977875,0.47535601258277893,0.2755175456404686,3.4181365966796875,3.796661376953125,1,1,False,Fixation
15.818,0.4905812442302704,0.31324872374534607,0.4543883502483368,0.2523358166217804,0.4724847972393036,0.28279227018356323,3.422607421875,3.779327392578125,1,1,False,Fixation
15.834,0.470219224691391,0.2924882769584656,0.4549652636051178,0.25467103719711304,0.4625922441482544,0.2735796570777893,3.484893798828125,3.7586669921875,1,1,False,Fixation
15.851,nan,nan,0.45261359214782715,0.23956923186779022,nan,nan,nan,3.782073974609375,0,1,False,Saccade
15.868,0.4939503073692322,0.310413658618927,0.45821163058280945,0.24857458472251892,0.4760809689760208,0.27949412167072296,3.3863067626953125,3.7670440673828125,1,1,False,Saccade
15.884,0.48869356513023376,0.3130705654621124,0.46389326453208923,0.24449162185192108,0.4762934148311615,0.27878109365701675,3.4019622802734375,3.7359161376953125,1,1,False,Fixation
15.901,0.47937116026878357,0.3149961531162262,nan,nan,nan,nan,3.4246826171875,nan,1,0,False,Saccade
15.918,0.47656604647636414,0.30821436643600464,0.4555896520614624,0.23260252177715302,0.46607784926891327,0.2704084441065788,3.414031982421875,3.7186431884765625,1,1,False,Saccade
15.934,0.48082873225212097,0.2940269410610199,0.4575173258781433,0.23252008855342865,0.46917302906513214,0.2632735148072243,3.3768157958984375,3.72052001953125,1,1,False,Fixation
15.951,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
15.968,0.4816356599330902,0.3235728144645691,0.45890945196151733,0.23413555324077606,0.47027255594730377,0.2788541838526726,3.377197265625,3.706298828125,1,1,False,Saccade
15.984,0.4642019271850586,0.320772647857666,0.46165159344673157,0.2427188605070114,0.4629267603158951,0.2817457541823387,3.4684906005859375,3.6816864013671875,1,1,False,Fixation
16.001,0.48633381724357605,0.3174102008342743,0.46122148633003235,0.2364712953567505,0.4737776517868042,0.2769407480955124,3.37066650390625,3.693145751953125,1,1,False,Fixation
16.018,0.485225647687912,0.31795504689216614,0.4598206877708435,0.24849553406238556,0.47252316772937775,0.28322529047727585,3.3658905029296875,3.6918487548828125,1,1,False,Fixation
16.034,0.48275226354599,0.31646597385406494,0.46275150775909424,0.24104700982570648,0.4727518856525421,0.2787564918398857,3.363037109375,3.6948699951171875,1,1,False,Fixation
16.051,0.4828646183013916,0.309072345495224,0.4568188786506653,0.24011056125164032,0.46984174847602844,0.27459145337343216,3.3575897216796875,3.6833038330078125,1,1,False,Fixation
16.067,0.4866587221622467,0.317291796207428,0.4569016396999359,0.24616238474845886,0.4717801809310913,0.2817270904779434,3.355987548828125,3.6576995849609375,1,1,False,Fixation
16.084,0.48184189200401306,0.31657522916793823,0.4592541754245758,0.24999679625034332,0.47054803371429443,0.2832860127091408,3.327392578125,3.6488189697265625,1,1,False,Fixation
16.101,0.4790169596672058,0.33367782831192017,0.45167264342308044,0.2522093951702118,0.4653448015451431,0.292943611741066,3.32159423828125,3.6623382568359375,1,1,False,Fixation
16.117,0.38569051027297974,0.38415318727493286,0.33185750246047974,0.30286574363708496,0.35877400636672974,0.3435094654560089,3.27899169921875,3.5398712158203125,1,1,False,Fixation
16.133,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
16.151,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
16.167,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
16.183,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
16.201,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
16.217,nan,nan,-0.1486213207244873,0.7352277040481567,nan,nan,nan,3.151397705078125,0,1,False,Saccade
16.233,0.13066326081752777,0.7592126727104187,-0.017154397442936897,0.6849069595336914,0.05675443168729544,0.722059816122055,2.9517974853515625,3.19744873046875,1,1,False,Saccade
16.250,nan,nan,nan,nan,nan,nan,nan,nan,0,0,False,Saccade
16.267,0.23839867115020752,0.6733036637306213,0.20697692036628723,0.5469950437545776,0.22268779575824738,0.6101493537425995,3.21197509765625,3.5930023193359375,1,1,False,Saccade
16.283,0.2282118797302246,0.6575191617012024,0.20185983180999756,0.5197098851203918,0.21503585577011108,0.5886145234107971,3.2449951171875,3.5742340087890625,1,1,False,Fixation
16.300,0.2292272299528122,0.6605924963951111,nan,nan,nan,nan,3.25469970703125,nan,1,0,False,Saccade
16.317,0.23650188744068146,0.6680465936660767,0.19623224437236786,0.5083082914352417,0.21636706590652466,0.5881774425506592,3.267730712890625,3.5337677001953125,1,1,False,Saccade
16.333,0.2379484474658966,0.6801368594169617,0.19263488054275513,0.4981754422187805,0.21529166400432587,0.5891561508178711,3.252227783203125,3.5689849853515625,1,1,False,Fixation
16.350,0.22971992194652557,0.6653463840484619,0.194410502910614,0.4966645836830139,0.2120652124285698,0.5810054838657379,3.228118896484375,3.5775299072265625,1,1,False,Fixation
16.367,0.2325289100408554,0.6540775895118713,0.18546763062477112,0.5563666224479675,0.20899827033281326,0.6052221059799194,3.2289276123046875,3.5525665283203125,1,1,False,Fixation
16.383,0.23648764193058014,0.6577181220054626,0.17289511859416962,0.5526295900344849,0.20469138026237488,0.6051738560199738,3.2416839599609375,3.512542724609375,1,1,False,Fixation
16.400,0.2288186401128769,0.6773205399513245,0.16797548532485962,0.5759337544441223,0.19839706271886826,0.6266271471977234,3.2388153076171875,3.5345001220703125,1,1,False,Fixation
16.417,0.197649747133255,0.7485765814781189,0.12793461978435516,0.6030810475349426,0.16279218345880508,0.6758288145065308,3.2261199951171875,3.49395751953125,1,1,False,Fixation
16.433,0.1948164403438568,0.7731667160987854,0.13143779337406158,0.6261835098266602,0.1631271168589592,0.6996751129627228,3.2154388427734375,3.4622802734375,1,1,False,Fixation
16.450,0.19227378070354462,0.7479987740516663,0.12489014863967896,0.6232953071594238,0.15858196467161179,0.685647040605545,3.19989013671875,3.4505767822265625,1,1,False,Fixation
16.467,0.1999623030424118,0.7347707152366638,0.13228541612625122,0.48867085576057434,0.1661238595843315,0.6117207854986191,3.232635498046875,3.47674560546875,1,1,False,Fixation
16.483,0.18996819853782654,0.7457055449485779,0.12476977705955505,0.6324030160903931,0.1573689877986908,0.6890542805194855,3.2439422607421875,3.450042724609375,1,1,False,Fixation
16.500,0.185014009475708,0.7605955600738525,0.12870962917804718,0.6173630952835083,0.1568618193268776,0.6889793276786804,3.225006103515625,3.4523162841796875,1,1,False,Fixation
16.517,0.18895280361175537,0.7458250522613525,0.1269546002149582,0.6176660656929016,0.15795370191335678,0.6817455589771271,3.227020263671875,3.456207275390625,1,1,False,Fixation
16.533,0.19129836559295654,0.7300615310668945,0.12793181836605072,0.6474810838699341,0.15961509197950363,0.6887713074684143,3.2427978515625,3.486541748046875,1,1,False,Fixation
16.550,0.19252386689186096,0.7361181378364563,0.12569068372249603,0.6472020149230957,0.1591072753071785,0.691660076379776,3.2552947998046875,3.4872283935546875,1,1,False,Fixation
16.567,0.18714900314807892,0.7249513864517212,0.12676796317100525,0.6301516890525818,0.15695848315954208,0.6775515377521515,3.243560791015625,3.4901885986328125,1,1,False,Fixation
16.583,0.18480002880096436,0.7317463159561157,0.12681320309638977,0.6057094931602478,0.15580661594867706,0.6687279045581818,3.2580413818359375,3.4861297607421875,1,1,False,Fixation
16.600,0.1841612607240677,0.7693417072296143,nan,nan,nan,nan,3.2917327880859375,nan,1,0,False,Saccade
16.617,0.18814966082572937,0.7730704545974731,0.12305779755115509,0.6145944595336914,0.15560372918844223,0.6938324570655823,3.2966156005859375,3.5125732421875,1,1,False,Saccade
16.633,0.1922077089548111,0.7592073678970337,0.12008644640445709,0.6349940896034241,0.1561470776796341,0.6971007287502289,3.32525634765625,3.5398406982421875,1,1,False,Fixation
16.650,0.19151806831359863,0.74126797914505,0.11822272092103958,0.6440982818603516,0.1548703946173191,0.6926831305027008,3.3150177001953125,3.5558624267578125,1,1,False,Fixation
16.667,nan,nan,0.12305057793855667,0.6441317796707153,nan,nan,nan,3.5858917236328125,0,1,False,Saccade
16.683,0.18266481161117554,0.7501336932182312,0.13031518459320068,0.6188483238220215,0.1564899981021881,0.6844910085201263,3.3043212890625,3.5916290283203125,1,1,False,Saccade
16.700,0.18428398668766022,0.7569000124931335,0.12928029894828796,0.6264420747756958,0.1567821428179741,0.6916710436344147,3.31121826171875,3.5935516357421875,1,1,False,Fixation
16.716,0.19260579347610474,0.7753424048423767,0.13569769263267517,0.6359847784042358,0.16415174305438995,0.7056635916233063,3.3152008056640625,3.6009979248046875,1,1,False,Fixation
16.732,0.29230979084968567,0.5366068482398987,0.24991124868392944,0.4077746570110321,0.27111051976680756,0.4721907526254654,3.338043212890625,3.6433868408203125,1,1,False,Fixation
16.750,0.3624171018600464,0.4076172411441803,nan,nan,nan,nan,3.3469696044921875,nan,1,0,False,Saccade
16.766,0.5014346837997437,0.26919621229171753,0.4860978126525879,0.19043657183647156,0.49376624822616577,0.22981639206409454,3.2906036376953125,3.588531494140625,1,1,False,Saccade
